ID,dmitry_adaboost_classifier
489,30303.714285714286
490,22027.5
492,3486.785714285714
493,118962.32142857143
496,76714.14285714286
500,42089.5
501,32868.96428571428
502,97486.64285714286
513,138846.89285714287
514,133285.7142857143
515,106588.89285714286
517,32190.60714285714
523,13188.857142857143
527,37077.71428571428
530,138200.39285714287
533,131012.57142857143
535,47046.642857142855
537,112070.14285714286
538,148415.10714285713
543,1630.107142857143
544,81853.96428571429
547,1224.607142857143
548,118367.35714285714
549,131959.42857142858
550,148109.42857142858
551,146703.07142857142
553,125130.35714285714
554,52320.78571428572
555,106697.46428571429
558,27764.071428571428
560,92051.67857142857
561,50208.0
564,35512.142857142855
566,69011.5
567,623.0
568,72110.89285714286
571,95099.96428571429
572,36275.78571428572
573,10890.5
576,63453.96428571428
577,53508.07142857143
578,117756.39285714286
579,88400.28571428571
580,18744.85714285714
581,43178.82142857143
582,1600.5357142857142
583,39096.42857142857
584,137657.5
586,109873.67857142857
587,60717.107142857145
588,118359.78571428571
591,3944.214285714286
596,22939.821428571428
598,137170.7142857143
599,113202.57142857143
600,138600.9642857143
602,100068.0
606,112954.07142857143
609,41312.21428571428
611,72252.0
614,79472.5
618,8947.642857142857
622,12925.32142857143
623,15593.142857142857
626,106871.5
627,40906.46428571428
631,148884.2142857143
633,72802.17857142857
635,71683.89285714286
636,140748.42857142858
639,128241.57142857143
640,10631.642857142857
641,95904.64285714286
645,95375.64285714286
647,123311.39285714286
648,29971.75
649,92606.39285714286
650,36173.607142857145
651,120647.5
652,52356.57142857143
653,146214.89285714287
654,77504.85714285714
656,114117.92857142857
657,112076.96428571429
658,50204.46428571428
659,19696.85714285714
661,96549.0
662,110152.10714285714
663,70901.78571428571
667,17000.25
668,110123.82142857143
669,140667.75
673,106537.57142857143
674,94155.21428571429
679,15884.607142857143
681,64190.857142857145
682,15375.714285714286
686,132570.64285714287
687,48536.46428571428
688,23255.535714285714
689,102264.35714285714
690,143380.60714285713
692,122219.82142857143
694,63313.07142857143
695,31558.64285714286
697,132867.5
701,119169.32142857143
702,72213.92857142857
706,52011.71428571428
708,1717.107142857143
710,58104.142857142855
712,39130.57142857143
714,74690.25
715,49516.142857142855
717,46546.67857142857
718,12134.964285714286
720,51787.21428571428
725,82169.85714285714
726,134534.17857142858
730,31815.571428571428
731,122334.92857142857
732,26318.0
734,97901.67857142857
735,34236.03571428572
737,95932.21428571429
738,37303.607142857145
740,67517.67857142857
741,36686.857142857145
746,106877.75
748,63021.21428571428
753,81250.57142857143
754,76771.21428571429
757,79500.71428571429
758,63632.607142857145
759,143055.0357142857
760,76656.92857142857
761,96391.28571428571
767,75343.25
768,41571.53571428572
771,116085.67857142857
772,97713.92857142857
775,47684.71428571428
782,114742.03571428571
783,81488.07142857143
784,85782.85714285714
785,92175.75
787,33879.03571428572
789,32295.714285714286
790,33854.0
791,74793.17857142857
792,76554.10714285714
793,13625.57142857143
795,92610.21428571429
797,64333.0
798,99237.5
799,7276.714285714285
800,66441.64285714286
806,19753.85714285714
807,15829.25
808,66615.0
811,67317.35714285714
812,140370.17857142858
813,24403.464285714286
814,77920.75
815,98424.25
816,28047.5
818,148484.82142857142
820,54439.57142857143
822,46209.857142857145
823,118997.25
827,64158.71428571428
828,95428.32142857143
829,31916.535714285714
834,4011.6428571428573
835,108253.21428571429
836,140729.64285714287
838,19489.75
846,127000.57142857143
847,42889.75
849,93364.07142857143
850,18128.39285714286
851,109318.35714285714
852,100150.92857142857
857,24664.64285714286
858,40069.71428571428
859,51335.71428571428
860,124635.42857142857
862,89154.92857142857
863,125554.35714285714
864,99330.85714285714
868,40479.42857142857
869,111088.17857142857
877,52120.21428571428
878,140204.7857142857
881,61409.0
882,62912.78571428572
885,68791.39285714286
887,110632.17857142857
888,129134.78571428571
889,127504.42857142857
891,23601.285714285714
898,10309.357142857143
903,87147.5
904,81514.85714285714
906,87270.14285714286
907,98416.17857142857
908,16185.285714285714
909,149686.39285714287
910,67124.46428571429
911,107473.28571428571
913,52395.607142857145
916,55442.28571428572
920,3066.1428571428573
924,81417.75
925,42035.75
927,51137.78571428572
928,100208.92857142857
932,51384.78571428572
933,54034.357142857145
934,62626.5
935,70326.82142857143
936,111785.96428571429
940,131768.32142857142
942,87509.0
943,64239.71428571428
944,19193.035714285714
945,83694.75
948,96036.35714285714
949,102361.89285714286
958,17113.60714285714
959,86530.28571428571
961,36146.78571428572
962,32303.928571428572
964,107771.10714285714
965,51426.78571428572
967,27992.178571428572
968,151399.82142857142
970,118131.17857142857
973,18261.964285714286
974,76467.10714285714
976,59255.78571428572
977,112815.57142857143
978,7422.321428571428
979,135686.39285714287
981,96154.71428571429
984,11663.92857142857
986,13095.607142857143
989,144797.85714285713
990,146106.5357142857
993,33836.53571428572
994,76164.42857142857
997,8749.642857142857
999,131505.92857142858
1000,145652.75
1003,60861.67857142857
1006,54574.42857142857
1007,77742.28571428571
1008,839.8214285714286
1009,113600.82142857143
1017,26020.714285714286
1018,135098.10714285713
1019,141809.60714285713
1020,119220.21428571429
1021,10522.57142857143
1027,125646.46428571429
1030,105588.14285714286
1031,115417.78571428571
1033,26570.214285714286
1035,137469.10714285713
1038,110479.5
1040,58960.357142857145
1041,114679.14285714286
1043,21712.321428571428
1044,43119.357142857145
1047,84335.07142857143
1048,1814.9642857142858
1049,121955.85714285714
1051,149376.39285714287
1053,93676.0
1054,62803.5
1056,112164.07142857143
1059,116654.64285714286
1061,114771.89285714286
1069,55338.142857142855
1071,13043.285714285714
1073,118576.28571428571
1074,77367.89285714286
1075,121186.71428571429
1076,81868.67857142857
1080,10853.92857142857
1083,131870.35714285713
1084,124344.71428571429
1085,49409.32142857143
1086,83968.53571428571
1087,14307.642857142857
1088,57281.642857142855
1089,51208.57142857143
1090,81063.10714285714
1091,149623.89285714287
1092,32197.964285714286
1095,122112.28571428571
1096,12994.82142857143
1097,42966.107142857145
1098,106919.71428571429
1099,113523.89285714286
1100,149212.10714285713
1101,81804.35714285714
1104,115408.96428571429
1105,118994.96428571429
1108,93456.60714285714
1109,42616.357142857145
1110,16580.35714285714
1111,20967.035714285714
1115,133072.7857142857
1117,34724.07142857143
1119,4681.357142857143
1122,104261.07142857143
1123,14633.82142857143
1124,34690.607142857145
1125,20910.178571428572
1126,123979.57142857143
1127,44079.642857142855
1129,29692.14285714286
1131,116128.21428571429
1133,75607.71428571429
1134,135875.64285714287
1136,145603.75
1137,94016.42857142857
1140,82349.5
1142,60599.82142857143
1144,55266.71428571428
1145,23025.14285714286
1147,120865.64285714286
1150,14277.42857142857
1154,25769.071428571428
1156,136583.25
1158,41274.03571428572
1159,54260.32142857143
1163,113451.57142857143
1165,36671.25
1166,96702.39285714286
1167,96903.39285714286
1170,82971.89285714286
1171,21309.035714285714
1172,34434.92857142857
1173,71415.96428571429
1175,6017.785714285715
1179,76990.0
1183,130628.42857142857
1184,19163.928571428572
1186,37219.25
1187,139487.7857142857
1188,91670.25
1189,101906.39285714286
1191,24034.928571428572
1192,21980.0
1193,147314.35714285713
1195,8100.75
1197,88615.14285714286
1198,86875.64285714286
1203,122967.42857142857
1204,139892.0357142857
1205,139854.60714285713
1209,121995.21428571429
1210,103953.10714285714
1211,80908.07142857143
1213,129287.60714285714
1214,89954.71428571429
1215,38401.07142857143
1217,78436.78571428571
1218,98608.21428571429
1220,50731.42857142857
1223,46227.892857142855
1224,127308.85714285714
1226,109856.32142857143
1228,10496.357142857143
1229,131587.85714285713
1242,130697.03571428571
1243,67039.32142857143
1246,14827.0
1248,44423.28571428572
1249,51438.42857142857
1252,135865.60714285713
1253,34280.392857142855
1254,108353.57142857143
1255,26175.285714285714
1256,63532.892857142855
1258,41544.21428571428
1260,94651.0
1261,40166.0
1262,79805.96428571429
1263,124920.89285714286
1264,67498.92857142857
1265,27203.0
1269,138659.89285714287
1271,20076.39285714286
1274,146912.7142857143
1275,5005.285714285715
1277,79832.14285714286
1280,106508.35714285714
1281,83943.32142857143
1282,140663.2857142857
1285,7468.142857142857
1287,71332.32142857143
1288,121957.32142857143
1291,46692.75
1295,27615.25
1297,126985.57142857143
1300,102715.57142857143
1302,29453.5
1303,120788.96428571429
1305,68188.25
1307,13072.42857142857
1309,81896.85714285714
1313,61385.82142857143
1314,101387.21428571429
1316,118743.32142857143
1317,63648.5
1321,86080.03571428571
1322,56416.07142857143
1327,105157.14285714286
1328,127424.85714285714
1330,90038.42857142857
1333,37283.357142857145
1334,141050.14285714287
1337,71098.71428571429
1339,95172.0
1341,49816.07142857143
1343,106139.46428571429
1344,101604.71428571429
1346,123019.64285714286
1348,81328.96428571429
1352,122164.60714285714
1353,148556.89285714287
1357,113416.32142857143
1358,27060.821428571428
1360,58225.96428571428
1364,13375.535714285714
1373,75237.5
1377,103819.71428571429
1378,124989.85714285714
1381,51999.82142857143
1382,54172.0
1384,42743.892857142855
1385,64373.53571428572
1386,4106.142857142857
1391,137400.82142857142
1392,77289.75
1393,21332.5
1395,84030.21428571429
1398,51390.92857142857
1401,134872.0
1406,133538.2142857143
1408,81079.89285714286
1410,67105.96428571429
1411,126706.10714285714
1412,149138.57142857142
1414,84633.5
1417,3436.0
1419,127919.14285714286
1420,86350.64285714286
1421,30063.5
1424,20748.285714285714
1426,27963.964285714286
1427,8878.142857142857
1433,122123.5
1437,15184.92857142857
1439,44648.142857142855
1440,120320.07142857143
1441,14986.32142857143
1442,110160.64285714286
1444,53317.07142857143
1447,146019.32142857142
1448,55998.142857142855
1449,136902.35714285713
1450,89903.71428571429
1451,138834.67857142858
1452,66648.82142857143
1454,117735.17857142857
1455,78168.85714285714
1457,92341.89285714286
1464,27426.785714285714
1465,121497.0
1468,98546.78571428571
1472,38709.21428571428
1474,106050.78571428571
1475,7103.821428571428
1478,139235.7142857143
1479,31754.964285714286
1480,95859.21428571429
1483,7531.035714285715
1484,59221.07142857143
1487,36768.21428571428
1488,83000.28571428571
1489,12914.214285714286
1492,64515.53571428572
1495,143517.85714285713
1496,47686.17857142857
1497,29197.535714285714
1498,36562.71428571428
1499,44927.857142857145
1501,145955.5357142857
1502,16652.0
1503,148237.2142857143
1505,73638.78571428571
1507,39306.57142857143
1508,129971.32142857143
1510,113161.71428571429
1511,78506.42857142857
1513,83148.92857142857
1515,112924.17857142857
1516,83219.92857142857
1517,143506.75
1519,140209.07142857142
1521,82995.21428571429
1523,95180.46428571429
1524,47406.607142857145
1527,21328.60714285714
1528,27987.785714285714
1531,124007.82142857143
1534,18042.14285714286
1535,148580.35714285713
1536,9556.142857142857
1538,53511.0
1539,58666.71428571428
1540,79522.46428571429
1541,108248.03571428571
1543,129460.57142857143
1547,129459.78571428571
1548,135534.75
1550,9508.785714285714
1553,63268.642857142855
1554,17701.35714285714
1557,148610.35714285713
1559,56200.28571428572
1564,43444.78571428572
1565,105692.5
1567,69285.5
1569,121455.35714285714
1571,32462.714285714286
1572,59267.07142857143
1573,137590.35714285713
1574,98698.5
1576,130859.96428571429
1578,15113.357142857143
1580,83175.78571428571
1583,105455.96428571429
1584,83733.96428571429
1588,137169.5357142857
1589,48564.57142857143
1590,30629.89285714286
1591,63130.357142857145
1592,119358.46428571429
1594,122232.75
1595,32711.35714285714
1596,140945.14285714287
1598,6924.607142857143
1600,151573.14285714287
1601,111666.07142857143
1602,35811.42857142857
1603,13239.17857142857
1604,29684.928571428572
1605,19152.85714285714
1606,115694.67857142857
1607,21819.85714285714
1610,28183.321428571428
1611,60420.92857142857
1613,122846.39285714286
1614,119010.42857142857
1617,125137.82142857143
1620,89529.96428571429
1621,107001.71428571429
1622,51308.142857142855
1623,1881.5
1626,2305.785714285714
1629,110616.5
1630,23931.035714285714
1631,137088.92857142858
1632,64579.96428571428
1633,649.1071428571429
1634,65493.07142857143
1638,60085.57142857143
1639,46606.71428571428
1641,61109.96428571428
1643,145403.60714285713
1644,68695.75
1646,37504.53571428572
1649,106931.28571428571
1652,135275.17857142858
1658,118530.25
1660,147985.7142857143
1665,43929.42857142857
1666,18516.75
1667,148614.9642857143
1668,32026.14285714286
1669,100042.0
1670,74748.71428571429
1672,95367.96428571429
1675,50061.07142857143
1676,3296.8928571428573
1677,17222.10714285714
1679,74352.0
1681,34276.857142857145
1683,118355.5
1684,7483.5
1685,58767.107142857145
1686,101216.39285714286
1688,93288.17857142857
1693,57376.32142857143
1694,144351.85714285713
1695,88395.17857142857
1697,86500.75
1698,86613.82142857143
1699,45735.357142857145
1700,99693.46428571429
1703,425.60714285714283
1704,112947.53571428571
1706,84015.5
1708,33915.67857142857
1709,1598.75
1710,84877.17857142857
1712,27558.14285714286
1713,110876.14285714286
1718,136261.57142857142
1720,97978.92857142857
1721,127373.85714285714
1722,66781.10714285714
1724,81664.46428571429
1727,9771.857142857143
1729,130710.07142857143
1732,27705.928571428572
1733,111289.5
1734,112739.25
1735,80727.39285714286
1737,48766.71428571428
1738,58737.71428571428
1739,67477.32142857143
1740,148643.82142857142
1741,134533.2142857143
1743,94889.0
1744,7209.785714285715
1746,10373.714285714286
1748,129637.28571428571
1755,148350.35714285713
1756,15932.32142857143
1757,80658.71428571429
1762,81066.60714285714
1764,135120.92857142858
1766,15824.92857142857
1770,1589.9642857142858
1771,115023.14285714286
1772,112325.82142857143
1773,126991.21428571429
1778,86613.57142857143
1781,127450.35714285714
1782,79861.10714285714
1786,36179.53571428572
1787,98569.07142857143
1788,58468.67857142857
1791,18516.25
1794,42477.28571428572
1797,19082.464285714286
1799,104839.32142857143
1800,39470.0
1801,104085.57142857143
1804,31478.535714285714
1807,8344.857142857143
1808,18066.714285714286
1811,121196.82142857143
1816,146301.9642857143
1822,69060.96428571429
1824,143366.10714285713
1825,87983.78571428571
1828,148605.2142857143
1830,73126.42857142857
1832,150971.35714285713
1835,80824.17857142857
1836,64277.32142857143
1843,92341.78571428571
1848,119035.32142857143
1849,58966.642857142855
1853,74799.67857142857
1854,47463.53571428572
1855,88864.89285714286
1856,96493.21428571429
1857,51549.857142857145
1858,77232.92857142857
1859,33259.357142857145
1861,148236.07142857142
1863,80699.5
1868,150684.85714285713
1869,113458.07142857143
1875,68811.60714285714
1877,11661.392857142857
1880,93089.35714285714
1881,35645.42857142857
1882,85171.17857142857
1883,119329.17857142857
1886,134820.2142857143
1887,98072.92857142857
1889,76410.57142857143
1890,99328.0
1891,49898.57142857143
1892,103981.46428571429
1894,23726.214285714286
1895,37691.82142857143
1896,116680.25
1898,80919.96428571429
1899,12627.607142857143
1900,120780.07142857143
1904,69256.5
1906,96413.35714285714
1909,19626.5
1910,19522.785714285714
1911,149402.2857142857
1912,53756.92857142857
1913,96175.60714285714
1914,75992.07142857143
1915,42376.0
1916,85482.07142857143
1917,50937.28571428572
1918,6681.857142857143
1920,92112.14285714286
1922,20087.714285714286
1923,143074.82142857142
1924,147194.39285714287
1925,930.7142857142857
1927,2896.6071428571427
1929,85563.42857142857
1931,35238.82142857143
1932,5584.214285714285
1936,94901.85714285714
1937,80372.07142857143
1938,33564.142857142855
1941,58651.92857142857
1944,58049.67857142857
1947,59053.03571428572
1950,148129.25
1951,67275.5
1954,125091.82142857143
1956,30109.35714285714
1957,22495.035714285714
1958,65430.25
1960,51970.07142857143
1961,123442.21428571429
1962,37156.892857142855
1964,44341.0
1966,116760.42857142857
1971,134176.57142857142
1972,77301.92857142857
1974,151366.2142857143
1975,140914.85714285713
1976,130670.42857142857
1980,96054.92857142857
1981,117266.25
1982,22394.0
1983,47759.5
1984,26894.64285714286
1985,63627.57142857143
1986,119547.92857142857
1987,29750.571428571428
1989,140734.14285714287
1990,128777.64285714286
1992,148742.0357142857
1993,82268.75
1995,58128.0
1999,35351.607142857145
2001,51354.42857142857
2003,147102.9642857143
2005,118348.17857142857
2006,102845.07142857143
2009,29651.928571428572
2013,126582.17857142857
2014,74285.07142857143
2016,43457.642857142855
2017,84091.78571428571
2020,148197.85714285713
2021,26369.39285714286
2022,41763.92857142857
2025,148966.25
2027,99929.35714285714
2030,115529.92857142857
2032,61273.857142857145
2035,50495.0
2036,69092.92857142857
2041,131765.85714285713
2043,90274.89285714286
2044,26546.0
2046,118705.53571428571
2047,137890.2142857143
2051,33242.46428571428
2052,81661.75
2053,131018.17857142857
2054,20378.785714285714
2055,4657.285714285715
2056,145574.35714285713
2058,55458.28571428572
2059,139533.89285714287
2060,97647.53571428571
2062,126450.92857142857
2064,105398.0
2065,82913.85714285714
2066,90273.0
2068,101104.92857142857
2071,21038.285714285714
2074,61686.17857142857
2077,1608.642857142857
2078,123489.46428571429
2079,1668.7142857142858
2080,46807.107142857145
2083,1202.2142857142858
2087,88198.25
2089,92977.64285714286
2090,32623.75
2091,24502.25
2095,14571.32142857143
2097,3259.8214285714284
2098,111295.17857142857
2099,34361.357142857145
2100,58984.78571428572
2101,39062.92857142857
2105,86507.35714285714
2106,43650.642857142855
2107,80819.28571428571
2110,100553.89285714286
2112,69921.07142857143
2114,133998.2142857143
2115,147953.2142857143
2122,132187.60714285713
2123,127008.53571428571
2128,52466.03571428572
2129,50685.5
2130,90186.35714285714
2132,18207.071428571428
2135,133824.32142857142
2138,64631.75
2140,139508.9642857143
2141,117511.92857142857
2142,100320.78571428571
2143,138063.4642857143
2147,109547.89285714286
2148,39979.78571428572
2154,146207.14285714287
2155,19707.0
2156,51486.57142857143
2160,59359.857142857145
2162,67020.92857142857
2164,1426.2857142857142
2165,82360.39285714286
2167,132321.14285714287
2168,120353.78571428571
2170,42106.607142857145
2172,76783.46428571429
2173,81768.64285714286
2174,56216.71428571428
2175,43409.42857142857
2176,31927.75
2178,145725.32142857142
2180,150649.42857142858
2181,18708.535714285714
2183,95865.85714285714
2191,31597.60714285714
2192,34939.71428571428
2193,33050.53571428572
2197,7611.5
2202,84020.35714285714
2204,106581.14285714286
2205,57218.07142857143
2206,115902.35714285714
2207,31643.39285714286
2212,36412.96428571428
2217,118569.71428571429
2219,112301.17857142857
2220,20519.714285714286
2221,16614.785714285714
2223,97147.14285714286
2225,11713.535714285714
2226,134864.10714285713
2227,29882.785714285714
2228,68034.28571428571
2231,84715.57142857143
2232,45307.75
2233,6854.714285714285
2236,113383.53571428571
2238,130446.92857142857
2240,111352.60714285714
2246,87572.46428571429
2247,148998.14285714287
2249,51306.642857142855
2250,86942.60714285714
2252,91989.28571428571
2255,66854.25
2256,80346.42857142857
2258,130860.14285714286
2259,104968.46428571429
2260,124416.5
2263,65905.96428571429
2264,137145.42857142858
2265,134317.32142857142
2267,45413.642857142855
2268,151380.4642857143
2270,81899.17857142857
2271,18191.64285714286
2272,105142.57142857143
2273,29332.964285714286
2274,18143.428571428572
2276,14321.214285714286
2277,77594.0
2280,34811.07142857143
2281,124658.5
2282,68710.28571428571
2288,55970.28571428572
2292,42935.357142857145
2294,103080.5
2295,17184.39285714286
2296,142474.9642857143
2297,117245.67857142857
2298,135020.7142857143
2299,15655.035714285714
2309,35502.857142857145
2310,47390.357142857145
2312,123570.0
2314,36561.392857142855
2317,136200.2142857143
2319,40792.21428571428
2320,15779.07142857143
2321,33924.17857142857
2324,10994.75
2326,55739.07142857143
2331,146656.7142857143
2335,122956.75
2336,923.9642857142857
2339,124793.35714285714
2340,61811.142857142855
2342,98186.85714285714
2343,7233.607142857143
2346,119173.92857142857
2352,143322.85714285713
2353,26270.5
2354,113839.5
2355,51326.67857142857
2356,85980.5
2357,42380.5
2360,82359.07142857143
2362,126656.85714285714
2365,103544.53571428571
2367,138668.85714285713
2368,59879.107142857145
2371,10611.142857142857
2372,18113.64285714286
2374,59870.25
2376,18978.428571428572
2378,100361.07142857143
2379,40927.642857142855
2380,106182.57142857143
2381,57183.42857142857
2382,63321.0
2383,18719.785714285714
2389,134141.0357142857
2390,30355.5
2391,63457.28571428572
2398,57233.92857142857
2399,9792.357142857143
2402,31354.428571428572
2404,117992.57142857143
2405,67649.07142857143
2406,60577.75
2409,128453.35714285714
2411,93669.42857142857
2412,149606.7857142857
2413,106197.42857142857
2415,149727.35714285713
2417,1393.25
2418,76114.53571428571
2419,91917.07142857143
2420,99366.89285714286
2424,12403.892857142857
2426,107438.14285714286
2427,35067.857142857145
2428,30993.214285714286
2429,63093.0
2431,91363.67857142857
2432,49712.71428571428
2435,65683.14285714286
2436,125533.78571428571
2441,143928.39285714287
2443,134905.7857142857
2445,110725.53571428571
2446,58372.57142857143
2447,57977.57142857143
2448,25410.39285714286
2450,53013.17857142857
2451,132051.9642857143
2452,115966.89285714286
2453,108700.28571428571
2454,19381.0
2455,49400.46428571428
2457,86818.32142857143
2459,97706.53571428571
2460,67206.10714285714
2461,18188.35714285714
2467,56702.5
2468,94277.67857142857
2469,2077.785714285714
2471,75952.39285714286
2472,65367.71428571428
2473,13981.285714285714
2474,62689.42857142857
2475,103328.53571428571
2477,3038.8571428571427
2479,47364.142857142855
2480,122041.0
2481,14802.285714285714
2485,65173.42857142857
2486,143547.32142857142
2489,3055.0714285714284
2490,12174.607142857143
2491,128100.64285714286
2492,43030.07142857143
2496,101298.5
2497,124765.96428571429
2498,27223.75
2500,20562.60714285714
2502,8261.392857142857
2505,126187.42857142857
2506,41850.17857142857
2508,34116.28571428572
2510,94722.21428571429
2513,26867.5
2514,92088.64285714286
2518,86486.42857142857
2519,61599.78571428572
2520,57140.642857142855
2522,123683.92857142857
2523,923.1071428571429
2524,53205.392857142855
2526,110898.92857142857
2532,23072.214285714286
2534,17556.35714285714
2535,70409.35714285714
2536,63173.0
2540,112051.42857142857
2547,66423.53571428571
2550,33339.53571428572
2551,12438.464285714286
2552,52934.75
2553,121745.42857142857
2554,128406.92857142857
2557,104901.46428571429
2559,84972.64285714286
2560,116558.35714285714
2562,33659.142857142855
2564,87287.42857142857
2565,104292.35714285714
2568,43032.392857142855
2569,138630.2142857143
2570,83002.17857142857
2571,66146.28571428571
2575,29715.928571428572
2576,69364.21428571429
2577,76199.03571428571
2579,84220.64285714286
2583,83463.14285714286
2584,138266.0357142857
2585,124089.28571428571
2587,91609.14285714286
2590,40595.46428571428
2592,75822.5
2593,956.7857142857143
2598,84980.64285714286
2602,121374.82142857143
2603,102815.78571428571
2604,123475.96428571429
2605,141640.7857142857
2606,33077.5
2607,61787.57142857143
2608,88669.0
2609,39713.71428571428
2610,134624.57142857142
2612,84593.89285714286
2620,95270.82142857143
2621,135312.85714285713
2622,14435.32142857143
2623,85534.5
2624,145978.0357142857
2625,82896.92857142857
2627,149802.85714285713
2628,113981.60714285714
2629,41349.57142857143
2631,74086.14285714286
2633,125721.0
2634,86962.89285714286
2635,19564.285714285714
2637,63973.0
2638,147829.25
2640,64991.57142857143
2641,104974.75
2643,32130.214285714286
2645,44254.357142857145
2646,90820.32142857143
2650,117871.28571428571
2653,96167.39285714286
2654,50885.857142857145
2655,127723.89285714286
2657,26735.35714285714
2659,129715.10714285714
2660,89174.14285714286
2661,53023.57142857143
2662,99315.71428571429
2663,75376.35714285714
2665,90453.35714285714
2666,118744.39285714286
2668,140381.5357142857
2674,31770.14285714286
2675,71813.42857142857
2676,135831.39285714287
2677,48007.75
2680,114619.14285714286
2681,127806.64285714286
2683,59567.892857142855
2686,130560.85714285714
2688,19163.428571428572
2690,105082.5
2691,93838.75
